categories,diseases,Symptoms,Related Diseases
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"weak cry
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"retinal degeneration
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"breech presentation
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"opisthotonus
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"caesarian section
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"axial hypotonia
",
Gastrointestinal diseases,Cole Disease,"palmoplantar keratoderma
",
Gastrointestinal diseases,Cole Disease,"hypopigmented macule
",
Gastrointestinal diseases,Cole Disease,"calcinosis cutis
",
Gastrointestinal diseases,Cole Disease,"punctate palmoplantar hyperkeratosis
",
Gastrointestinal diseases,Cole Disease,"hyperkeratosis
",
Gastrointestinal diseases,Cole Disease,"epidermal acanthosis
",
Gastrointestinal diseases,Cole Disease,"hypergranulosis
",
Gastrointestinal diseases,Cole Disease,"orthokeratosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"progressive external ophthalmoplegia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ptosis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dysphonia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dysphagia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"kyphosis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"myopathy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated circulating creatine kinase concentration

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dilated cardiomyopathy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"spinal rigidity

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ragged-red muscle fibers

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"easy fatigability

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dyspnea

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"nasal speech

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyporeflexia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"respiratory failure

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"generalized amyotrophy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"recurrent infections

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"weakness of facial musculature

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"nausea

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"exercise intolerance

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased mitochondrial number

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"neuropathic spinal arthropathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"nephrolithiasis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"respiratory insufficiency due to muscle weakness

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"poor appetite

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"intellectual disability

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"microcephaly

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"arrhythmia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cerebellar atrophy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypergonadotropic hypogonadism

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"diarrhea

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"respiratory insufficiency
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"chronic diarrhea
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex i
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex iv
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"multiple mitochondrial dna deletions
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"diplopia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"facial palsy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"proximal amyotrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"spinal deformities
",
Gastrointestinal diseases,Abcd Syndrome,"hearing impairment
",
Gastrointestinal diseases,Abcd Syndrome,"aganglionic megacolon
",
Gastrointestinal diseases,Abcd Syndrome,"white eyebrow
",
Gastrointestinal diseases,Abcd Syndrome,"white eyelashes
",
Gastrointestinal diseases,Abcd Syndrome,"large for gestational age
",
Gastrointestinal diseases,Abcd Syndrome,"polycythemia
",
Gastrointestinal diseases,Abcd Syndrome,"albinism
",
Gastrointestinal diseases,Abcd Syndrome,"abnormal auditory evoked potentials
",
Gastrointestinal diseases,Abcd Syndrome,"total intestinal aganglionosis
",
Gastrointestinal diseases,Abcd Syndrome,"hypopigmentation of the fundus
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"vomiting
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"proximal tubulopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"increased csf lactate
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"status epilepticus
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"respiratory distress
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"diarrhea
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"severe lactic acidosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"decreased activity of mitochondrial complex iv
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"axial hypotonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"intellectual disability
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"failure to thrive
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"aminoaciduria
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"cachexia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"gait ataxia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"feeding difficulties
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"progressive neurologic deterioration
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"generalized hypotonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome a,"external ophthalmoplegia
",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","palmoplantar hyperkeratosis

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","hyperkeratotic papule

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","epidermal acanthosis

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","fragmented elastic fibers in the dermis

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","granulomatosis

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","hypergranulosis

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","yellow papule

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","orthokeratosis

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","skin plaque

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","palmar hyperhidrosis

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","piezogenic pedal papules

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","hyperkeratosis
",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","abnormality of the lower limb
",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Iii","acrokeratosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"scoliosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"nystagmus
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ataxia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cataract
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"microcephaly
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated hepatic transaminase
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypertrophic cardiomyopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"arrhythmia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dystonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"neutropenia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"plagiocephaly
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"short foot
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cerebellar atrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"recurrent infections
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"choreoathetosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"renal tubular acidosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"seizure
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"failure to thrive
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dysphagia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"global developmental delay
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"thick eyebrow
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"gastroesophageal reflux
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"skeletal muscle atrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"everted lower lip vermilion
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"growth delay
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"epicanthus
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"narrow face
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"downslanted palpebral fissures
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"protruding ear
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"increased serum lactate
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypospadias
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"severe global developmental delay
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"encephalopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"leukodystrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"lactic acidosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cerebral atrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"small for gestational age
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"generalized hypotonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypoplasia of the corpus callosum
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyperalaninemia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"delayed myelination
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"concave nasal ridge
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"mitochondrial respiratory chain defects
",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","punctate palmoplantar hyperkeratosis
",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","palmoplantar keratoderma

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","hyperkeratotic papule

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","epidermal acanthosis

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","hypergranulosis

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","orthokeratosis

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","melanoma

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","breast carcinoma

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","esophageal neoplasm

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","verrucous papule

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","pain

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","renal cell carcinoma

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","pancreatic adenocarcinoma

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","stomach cancer

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","neoplasm of the lung

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","basal cell carcinoma

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","nail dystrophy

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","squamous cell carcinoma

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","neoplasm of the skeletal system

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","prostate cancer

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","hodgkin lymphoma

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","brain neoplasm

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","adenocarcinoma of the colon

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","adenocarcinoma of the small intestine

",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","palmoplantar hyperkeratosis
",
Gastrointestinal diseases,"Palmoplantar Keratoderma, Punctate Type Ia","abnormality of epidermal morphology
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"myopathy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"motor deterioration

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"generalized hypotonia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"developmental regression

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"feeding difficulties in infancy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"failure to thrive in infancy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"respiratory insufficiency due to muscle weakness

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"motor delay

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"chronic fatigue

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"recurrent pneumonia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyporeflexia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"respiratory failure

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"progressive proximal muscle weakness

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"difficulty walking

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"distal muscle weakness

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"respiratory distress

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"generalized muscle weakness

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"generalized-onset seizure

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"exercise intolerance

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"difficulty standing

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"infantile encephalopathy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dysarthria

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dysphagia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"progressive external ophthalmoplegia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"myalgia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"weakness of facial musculature

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"severe sensorineural hearing impairment

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"bulbar palsy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"bilateral ptosis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"infantile sensorineural hearing impairment

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ventilator dependence with inability to wean

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"scoliosis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"spinal muscular atrophy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated circulating creatine kinase concentration
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypotonia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"seizure
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"muscle weakness
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"respiratory insufficiency
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hearing impairment
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cognitive impairment
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"aminoaciduria
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"skeletal muscle atrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"irritability
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"emg: myopathic abnormalities
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ragged-red muscle fibers
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"intellectual disability, progressive
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ophthalmoparesis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex i
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"lactic acidosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"gowers sign
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"seizure

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ptosis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ataxia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cerebral calcification

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"global developmental delay

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"behavioral abnormality

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"microcephaly

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"sensorineural hearing impairment

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"visual impairment

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"short stature

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"abnormality of visual evoked potentials

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"aminoaciduria

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"skeletal muscle atrophy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased nerve conduction velocity

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"abnormal electroretinogram

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated circulating creatine kinase concentration

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cachexia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ventriculomegaly

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"generalized hirsutism

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyporeflexia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"intellectual disability, progressive

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"delayed gross motor development

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"methylmalonic aciduria

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"spasticity
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"failure to thrive
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypotonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"feeding difficulties in infancy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"strabismus
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"irritability
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"respiratory insufficiency due to muscle weakness
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ophthalmoplegia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dystonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"peripheral neuropathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"lactic acidosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cerebral atrophy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"athetosis
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"generalized hypotonia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"progressive encephalopathy
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyperkinetic movements
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"facial diplegia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"loss of ability to walk in early childhood
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial respiratory chain
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"methylmalonic acidemia
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"abnormal basal ganglia morphology
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"methylmalonic aciduria

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"methylmalonic acidemia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"global developmental delay

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"3-methylglutaconic aciduria

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"infantile muscular hypotonia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"abnormal basal ganglia mri signal intensity

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"intellectual disability

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"failure to thrive

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hepatomegaly

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"skeletal muscle atrophy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"growth delay

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hepatic steatosis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"elevated hepatic transaminase

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"increased serum lactate

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex i

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"encephalopathy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"increased csf lactate

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"lactic acidosis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"feeding difficulties

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"cerebral atrophy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex iii

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"decreased activity of mitochondrial complex iv

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"seizure

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"sleep disturbance

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ptosis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyperhidrosis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypothermia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"recurrent respiratory infections

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"microcephaly

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"sensorineural hearing impairment

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypertonia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"flexion contracture

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"gastroesophageal reflux

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"vomiting

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypoglycemia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"myoclonus

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"strabismus

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypertrophic cardiomyopathy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"ragged-red muscle fibers

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"apnea

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"dystonia

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"leukoencephalopathy

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"choreoathetosis

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"respiratory distress

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"aggressive behavior

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"unsteady gait

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"short attention span

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"increased variability in muscle fiber diameter

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"increased intramyocellular lipid droplets

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hyperkinetic movements

",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"seizure
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"failure to thrive
",
Gastrointestinal diseases,Mitochondrial Dna Depletion Syndrome ,"hypotonia
",
